cmtid,author_username,model_name,product_name,rating_star,comment,submit_time
48193892161,0812963...,1pak lilin cakra,(1pak) lilin cakra besar panjang 15 cm per pak 8 bj - Lilin putih grosir,5,Paket sdh sy terima di kirim sesuai pesanan terimaksih,2025-06-12 21:27:00
48193891771,jjleemsaff__,"Eskan 4,1 SEGI,Random","Eskan ceret segi 4,1 liter wapolin jumbo plastik",5,,2025-06-12 21:26:58
48193875875,rmfkguqspj,12Bj jasmine besar,(12bj) Cetakan bunga jasmine plastik 7 cm kukus puding bolu per lusin,5,,2025-06-12 21:26:06
48193868182,imanthea123,1pak lilin cakra,(1pak) lilin cakra besar panjang 15 cm per pak 8 bj - Lilin putih grosir,5,,2025-06-12 21:25:08
48193839256,id_deviokta2896,Lusinan jaring_8D,(12pcs) Gosok jaring jala hijau cuci piring 8D grosir termurah,5,,2025-06-12 21:22:54
48193829921,qk6mzkzbwlsizah,Hngr benmore coklat,Hanger anak plastik benmore 1 pak isi 6pcs grosir,5,,2025-06-12 21:22:10
48193776366,5nky26fmha,Basi paprika bulat,Basi bulat prasmanan paprika plus tutup grosir,5,,2025-06-12 21:18:02
48193762774,najhania,Kri sailormon,Keranjang mainan sabun kecil plus tentengan sailormon NC plastik tebal,4,,2025-06-12 21:17:28
48193761906,suryacellgroup,R. Matsunaga,Kepala Regulator matsunaga plus meteran SNI berkualitas,5,,2025-06-12 21:16:57
48193696242,faridaicha002,Buku tabungan,Bukut tabungan murah isi 12 halaman warna warni grosir,5,,2025-06-12 21:12:00
48193687722,meylindapipit634,1pak lilin cakra,(1pak) lilin cakra besar panjang 15 cm per pak 8 bj - Lilin putih grosir,3,"Kualitas:pengemasannya kurang,lilinya hancurr",2025-06-12 21:11:22
48193663810,sutiyami14,"Tatakan bulat,Original",Tatakan kompor gas tatakan bulet kompor umum grosir termurah,4,"Ketebalan:cukup tebal. Ukuran:pas. Kualitas:semoga berkualitas karena belum dipakai. Alhamdulillah pesanan sdh sampai dengan selamat tapi lecet2 catnya, mungkin sdh dr tokonya, tp gppa, is oke wae. Makasih",2025-06-12 21:09:35
48193634338,8c34bnidwl,12bj Lap_warna,(12 pcs) lap serbet dapur warna warni besar tebal kotak kotak 51x51 cm - grosir lap dapur warna,5,,2025-06-12 21:07:44
48193594579,na23may,Tempat sendok moly,Tempat sendok alat tulis gandeng moly coklat grosir,5,,2025-06-12 21:04:28
48193594578,na23may,Buku tabungan,Bukut tabungan murah isi 12 halaman warna warni grosir,5,,2025-06-12 21:04:28
48193594574,na23may,T.S Enci coklat,Tempat sendok alat tulis serbaguna enci capucino plastik grosir,5,,2025-06-12 21:04:28
48193594572,na23may,Lem G Btl kurus,Lem g Kore asli original botol kurus ada barcode rekat kuat garansi 10 bulan,5,,2025-06-12 21:04:28
48193594569,na23may,CLNGN HELLOKTY MINI,Celengan koin karakter hello kitty mini plastik grosir,5,,2025-06-12 21:04:28
48193594567,na23may,"1 _bks isi staples,Biasa",isi staples e star No 10 kecil grosir termurah,5,,2025-06-12 21:04:28
48193594564,na23may,12bj_ttp gelas biasa,(12 pcs) Tutup gelas biasa bahan plastik murah grosir berkualitas,5,"puas banget, beli printilan tetap dikirim dg baik, lengkap, aman, terima kasih. Moga barangnya tsmbah lengkap biar aku belanjanya disini aja",2025-06-12 21:04:28
48193561080,klaudiuseman,12BJ KRJ SURAT SP,(Isi 12pcs) Keranjang surat segi panjang sp - Tempat sendok alat tulis kantor plastik grosir,5,,2025-06-12 21:02:09
48193561078,klaudiuseman,Buble warp,Bubble warp atau buble warp tambahan packing agar aman dan savety,5,,2025-06-12 21:02:09
48193506355,liasupang,"1 _bks isi staples,Biasa",isi staples e star No 10 kecil grosir termurah,5,,2025-06-12 20:58:11
48193472975,rohim024,Tusuk sate ekonomis,Tusuk sate cap kambing ekonomis halus berkulitas grosir,5,,2025-06-12 20:55:45
48193472973,rohim024,1pak lilin cakra,(1pak) lilin cakra besar panjang 15 cm per pak 8 bj - Lilin putih grosir,5,,2025-06-12 20:55:45
48193472971,rohim024,Kuas 1½inch,Kuas kue plastik tebal warna warni ukuran ½ inch dan 1½ inch grosir,5,,2025-06-12 20:55:45
48193472970,rohim024,10bks korek pelangi,(10bks) korek batang kayu jadul gambar grosir,5,,2025-06-12 20:55:45
48193472968,rohim024,TA-265 Tanggung,Gunting estika stainless kemasan mika ukuran kecil tanggung besar,5,,2025-06-12 20:55:45
48193472966,rohim024,"Capitan,Tanggung",Pencapit capitan kue minyak stainless steel murah termurah,5,,2025-06-12 20:55:45
48193472962,rohim024,,Klem kuping wingas 7/8 cincin selang gas house clem,5,,2025-06-12 20:55:45
48193441602,bpkdul18,Sealpack 1500ML Wkp,Tepak sealpack toples bulat 1500ml serbaguna coklat plastik,5,,2025-06-12 20:53:33
48193430751,nadqueen,1pak lilin cakra,(1pak) lilin cakra besar panjang 15 cm per pak 8 bj - Lilin putih grosir,5,,2025-06-12 20:52:45
48193396599,ibaiba741,1pak cotenbud bunga,(12pak) Cotten bud - cotton bud motif bunga halus dan lembut grosir,5,,2025-06-12 20:50:22
48193357856,ediyesno,Kuas kayu,Kuas kayu poles kue high quality finsihing halus - Kuas serbaguna,5,,2025-06-12 20:47:36
48193357004,ediyesno,1bj Lap_warna acak,(1 pcs) Lap serbet warna dapur kotak kotak tebal ukuran besar 51x51 cm - grosir lap termurah,5,,2025-06-12 20:47:33
48193355764,ediyesno,12Bj jasmine besar,(12bj) Cetakan bunga jasmine plastik 7 cm kukus puding bolu per lusin,5,,2025-06-12 20:47:27
48193348235,d5rtrk94i1,1pak lilin cakra,(1pak) lilin cakra besar panjang 15 cm per pak 8 bj - Lilin putih grosir,5,,2025-06-13 19:21:40
48193340402,poppyputra,"Toples 1,5 Vtr,Isi 6 pcs","Toples kue kacang plastik 1,5kg tutup warna warni",5,,2025-06-12 20:46:20
48193310151,ersyaaurelya,Hngr benmore coklat,Hanger anak plastik benmore 1 pak isi 6pcs grosir,5,,2025-06-12 20:44:11
48193302912,g91xfejbqe,12bj solet kecil,(12pcs) Solet pelet kue plastik Nice spatula murah serbaguna grosir,5,,2025-06-12 20:43:41
48193272256,raditia786,Hngr benmore coklat,Hanger anak plastik benmore 1 pak isi 6pcs grosir,5,,2025-06-12 20:41:32
48193272255,raditia786,Buku tabungan,Bukut tabungan murah isi 12 halaman warna warni grosir,5,,2025-06-12 20:41:32
48193272254,raditia786,1bj Lap_warna acak,(1 pcs) Lap serbet warna dapur kotak kotak tebal ukuran besar 51x51 cm - grosir lap termurah,5,,2025-06-12 20:41:32
48193204298,gjzv4f0d6d,Buku tabungan,Bukut tabungan murah isi 12 halaman warna warni grosir,5,,2025-06-12 20:36:47
48193149280,gjzv4f0d6d,24bks peniti putih,(24bks) Peniti putih rentengan semua ukuran murah grosir,5,,2025-06-12 20:33:05
48193149278,gjzv4f0d6d,12bj pemes renteng,(12pcs) Silet pemes renteng kecil warna warna grosir - silet lipat kecil,5,,2025-06-12 20:33:05
48193138402,suciati019,CORONG_9,Carat air ukuran 9 plastik corong minyak kecil serbaguna mini bahan plastik,5,,2025-06-12 20:32:20
48193123458,alientepentep,Jebakan tikus,Alat jebak tikus - perangkap jepretan tikus praktis grosir,3,,2025-06-12 20:31:17
48193104892,septi.fardiana1109,Tempat sendok moly,Tempat sendok alat tulis gandeng moly coklat grosir,5,,2025-06-12 20:29:58
48193096153,ogphone,"Basi oval keyyen,Isi 12 pcs",(Isi 12pcs) Basi prasmanan oval Keyyen + centong bahan plastik warna tebal grosir,5,,2025-06-12 20:29:40
48193051040,miftahjannah201090,"Piring Galaxy_8""","(1pcs) Piring makan hajatan plastik galaxy ukuran 8"" warna pekat per 1 biji termurah berkualitas",5,"Desain:bagus. Ketebalan:lumayan. Kualitas:bagus. Pengiriman cepat respon penjual baik ramah paking kurang aman, cuma di plastik doang GK dikasih bubble n dus, saya sarankan untuk pengemasan lebih diperhatikan takutnya datang pecah",2025-06-12 20:29:06
